"key","Genres","IMDbRating","IMDbVotes","MovieDirector","MoviePoster","MoviePosterSrc","MovieTitle","ReleasedYear","Runtime","Seeds","URL","UploadedTime","Uploader","YTSLikes"
"","Action / Sci-Fi / Thriller","4.7","8709","Tim Smit","
            ","https://img.yts.mx/assets/images/movies/kill_switch_2017/medium-cover.jpg","Kill Switch","2017","1hr31min","null","https://yts.mx/movies/kill-switch-2017","August 15, 2017 at 09:41 AM","FREEMAN","87"
"","Action / Drama / Romance","6.1","5016","Eva Husson","
            ","https://img.yts.mx/assets/images/movies/mothering_sunday_2021/medium-cover.jpg","Mothering Sunday","2021","1hr44min","null","https://yts.mx/movies/mothering-sunday-2021","January 29, 2022 at 12:23 PM","FREEMAN","14"
"","Action / Crime / Mystery / Thriller","5.6","39809","Nelson McCormick","
            ","https://img.yts.mx/assets/images/movies/the_stepfather_2009/medium-cover.jpg","The Stepfather","2009","1hr41min","null","https://yts.mx/movies/the-stepfather-2009","May 17, 2016 at 03:50 AM","FREEMAN","38"
"","Action / Biography / Crime / Documentary","6.7","3184","Joe Berlinger","
            ","https://img.yts.mx/assets/images/movies/Whitey_United_States_of_America_v_James_J_Bulger_2014/medium-cover.jpg","Whitey: United States of America v. James J. Bulger","2014","1hr47min","null","https://yts.mx/movies/whitey-united-states-of-america-v-james-j-bulger-2014","July 07, 2022 at 08:30 AM","OTTO","18"
"","Action / Adventure / Animation / Comedy / Family","6.4","70964","Chris Renaud","
            ","https://img.yts.mx/assets/images/movies/the_secret_life_of_pets_2_2019/medium-cover.jpg","The Secret Life of Pets 2","2019","1hr26min","null","https://yts.mx/movies/the-secret-life-of-pets-2-2019","October 03, 2019 at 02:03 PM","FREEMAN","658"
"","Action / Drama","7.9","371357","Richard Linklater","
            ","https://img.yts.mx/assets/images/movies/Boyhood_2014/medium-cover.jpg","Boyhood","2014","2hr45min","null","https://yts.mx/movies/boyhood-2014","May 03, 2023 at 05:13 AM","OTTO","142"
"","Action / Adventure / Comedy / Drama / Romance / Thriller / War","6.8","26185","Richard Shepard","
            ","https://img.yts.mx/assets/images/movies/the_hunting_party_2007/medium-cover.jpg","The Hunting Party","2007","1hr43min","null","https://yts.mx/movies/the-hunting-party-2007","October 09, 2020 at 02:16 AM","FREEMAN","15"
"","Action / Drama","7.3","27141","George C. Wolfe","
            ","https://img.yts.mx/assets/images/movies/youre_not_you_2014/medium-cover.jpg","You're Not You","2014","1hr42min","null","https://yts.mx/movies/youre-not-you-2014","April 16, 2015 at 09:13 AM","OTTO","22"
"","Action / Drama / Horror / Thriller","6.4","53478","Coralie Fargeat","
            ","https://img.yts.mx/assets/images/movies/revenge_2017/medium-cover.jpg","Revenge","2017 ","1hr48min","100+","https://yts.mx/movies/revenge-2017","August 05, 2018 at 02:03 PM","FREEMAN","107"
"","Action / Comedy / Romance","5.9","2047","Gillies MacKinnon","
            ","https://img.yts.mx/assets/images/movies/whisky_galore_2016/medium-cover.jpg","Whisky Galore","2016","1hr38min","null","https://yts.mx/movies/whisky-galore-2016","November 05, 2017 at 10:16 PM","FREEMAN","17"
"","Action / Adventure / Crime / Horror / Thriller","5.4","51109","Eli Roth","
            ","https://img.yts.mx/assets/images/movies/the_green_inferno_2013/medium-cover.jpg","The Green Inferno","2013","1hr40min","null","https://yts.mx/movies/the-green-inferno-2013","January 10, 2016 at 07:22 AM","FREEMAN","85"
"","Action / Crime / Mystery / Thriller","5.7","3909","John Frankenheimer","
            ","https://img.yts.mx/assets/images/movies/the_holcroft_covenant_1985/medium-cover.jpg","The Holcroft Covenant","1985","1hr52min","null","https://yts.mx/movies/the-holcroft-covenant-1985","May 18, 2021 at 04:17 PM","FREEMAN","11"
"","Action / Drama / Mystery / Thriller","6.3","39351","Michael Apted","
            ","https://img.yts.mx/assets/images/movies/unlocked_2017/medium-cover.jpg","Unlocked","2017","1hr38min","null","https://yts.mx/movies/unlocked-2017","August 25, 2017 at 11:22 PM","FREEMAN","212"
"","Action / Adventure / Drama / History / War","7.3","49047","John Woo","
            ","https://img.yts.mx/assets/images/movies/red_cliff_2008/medium-cover.jpg","Red Cliff","2008 ","2hr25min","null","https://yts.mx/movies/red-cliff-2008","May 11, 2022 at 06:40 PM","FREEMAN","34"
"","Action / Comedy / Horror / Thriller","6.4","26714","Joe Lynch","
            ","https://img.yts.mx/assets/images/movies/mayhem_2017/medium-cover.jpg","Mayhem","2017","1hr26min","null","https://yts.mx/movies/mayhem-2017","December 21, 2017 at 09:10 PM","FREEMAN","104"
"","Action / Documentary","7.0","202","Quinn Costello","
            ","https://img.yts.mx/assets/images/movies/rodents_of_unusual_size_2017/medium-cover.jpg","Rodents of Unusual Size","2017","1hr9min","null","https://yts.mx/movies/rodents-of-unusual-size-2017","July 01, 2022 at 05:50 PM","FREEMAN","6"
"","Action / Drama / History / Romance","6.7","1493","Henry Koster","
            ","https://img.yts.mx/assets/images/movies/the_story_of_ruth_1960/medium-cover.jpg","The Story of Ruth","1960","2hr11min","null","https://yts.mx/movies/the-story-of-ruth-1960","April 22, 2021 at 04:29 PM","FREEMAN","7"
"","Action / Adventure / Drama / Fantasy","6.7","236640","Guy Ritchie","
            ","https://img.yts.mx/assets/images/movies/le_roi_arthur_la_legende_dexcalibur_2017/medium-cover.jpg","King Arthur: Legend of the Sword","2017","2hr6min","100+","https://yts.mx/movies/king-arthur-legend-of-the-sword-2017","August 30, 2023 at 11:08 AM","FREEMAN","660"
"","Action / Comedy / Crime / Mystery","6.5","7070","Laura Murphy","
            ","https://img.yts.mx/assets/images/movies/who_killed_santa_a_murderville_murder_mystery_2022/medium-cover.jpg","Who Killed Santa? A Murderville Murder Mystery","2022","12hr52min","null","https://yts.mx/movies/who-killed-santa-a-murderville-murder-mystery-2022","January 13, 2023 at 11:07 AM","FREEMAN","8"
"","Action / Animation / Comedy / Family","7.3","2948","Steve Cox","
            ","https://img.yts.mx/assets/images/movies/shaun_the_sheep_the_flight_before_christmas_2021/medium-cover.jpg","Shaun the Sheep: The Flight Before Christmas","2021","12hr30min","null","https://yts.mx/movies/shaun-the-sheep-the-flight-before-christmas-2021","December 03, 2021 at 03:22 PM","FREEMAN","28"
"","Action / Comedy / Crime / Western","5.7","10915","David E. Talbert","
            ","https://img.yts.mx/assets/images/movies/el_camino_christmas_2017/medium-cover.jpg","El Camino Christmas","2017","1hr29min","null","https://yts.mx/movies/el-camino-christmas-2017","February 01, 2018 at 05:02 PM","FREEMAN","19"
"","Action / Adventure / Comedy / Family / Fantasy / Musical / Romance","6.9","295898","Guy Ritchie","
            ","https://img.yts.mx/assets/images/movies/aladdin_2019/medium-cover.jpg","Aladdin","2019","2hr8min","null","https://yts.mx/movies/aladdin-2019","June 08, 2023 at 01:09 PM","FREEMAN","888"
"","Action / Crime / Drama","8.0","129848","François Truffaut","
            ","https://img.yts.mx/assets/images/movies/the_400_blows_1959/medium-cover.jpg","The 400 Blows","1959 ","1hr39min","null","https://yts.mx/movies/the-400-blows-1959","April 15, 2019 at 03:31 AM","FREEMAN","52"
"","Action / Crime / Thriller","4.6","2654","John Pogue","
            ","https://img.yts.mx/assets/images/movies/eraser_reborn_2022/medium-cover.jpg","Eraser: Reborn","2022","1hr42min","null","https://yts.mx/movies/eraser-reborn-2022","May 21, 2022 at 04:12 PM","FREEMAN","25"
"","Drama / History","7.3","5065","Richard Pearce","
            ","https://img.yts.mx/assets/images/movies/the_long_walk_home_1990/medium-cover.jpg","The Long Walk Home","1990","1hr35min","null","https://yts.mx/movies/the-long-walk-home-1990","March 30, 2022 at 08:59 AM","FREEMAN","10"
"","Action / Crime / Drama / Mystery / Thriller","6.3","57860","Gary Fleder","
            ","https://img.yts.mx/assets/images/movies/Dont_Say_a_Word_2001/medium-cover.jpg","Don't Say a Word","2001","1hr53min","null","https://yts.mx/movies/dont-say-a-word-2001","May 08, 2022 at 04:43 AM","OTTO","42"
"","Action / Adventure / Drama / Sci-Fi / Thriller","3.8","1698","Jonathan Winfrey","
            ","https://img.yts.mx/assets/images/movies/christmas_icetastrophe_2014/medium-cover.jpg","Christmas Icetastrophe","2014","1hr26min","null","https://yts.mx/movies/christmas-icetastrophe-2014","null","OTTO","11"
"","Action / Crime / Drama / Horror / Mystery / Thriller","4.9","107445","Eli Roth","
            ","https://img.yts.mx/assets/images/movies/knock_knock_2015/medium-cover.jpg","Knock Knock","2015","1hr39min","null","https://yts.mx/movies/knock-knock-2015","October 17, 2015 at 05:47 AM","OTTO","194"
"","Action / Crime / Drama / Thriller","6.7","55560","Oliver Stone","
            ","https://img.yts.mx/assets/images/movies/u_turn_1997/medium-cover.jpg","U Turn","1997","2hr5min","null","https://yts.mx/movies/u-turn-1997","March 25, 2015 at 12:24 AM","OTTO","39"
"","Action / Adventure / Drama / Mystery / Thriller","5.8","751","Don McKellar","
            ","https://img.yts.mx/assets/images/movies/through_black_spruce_2018/medium-cover.jpg","Through Black Spruce","2018","1hr51min","null","https://yts.mx/movies/through-black-spruce-2018","January 21, 2020 at 01:39 AM","FREEMAN","24"
"","Action / Adventure / Drama / History / War","5.7","6616","Jackie Chan","
            ","https://img.yts.mx/assets/images/movies/1911_2011/medium-cover.jpg","1911","2011 ","1hr39min","null","https://yts.mx/movies/1911-2011","June 10, 2020 at 07:08 PM","FREEMAN","20"
"","Action / Drama / Romance","8.1","8067","Peter Ho-Sun Chan","
            ","https://img.yts.mx/assets/images/movies/comrades_almost_a_love_story_1996/medium-cover.jpg","Comrades: Almost a Love Story","1996 ","1hr55min","null","https://yts.mx/movies/comrades-almost-a-love-story-1996","June 03, 2020 at 03:16 PM","FREEMAN","15"
"","Action / Comedy / Fantasy / Sci-Fi","4.9","7968","Robert J. Rosenthal","
            ","https://img.yts.mx/assets/images/movies/zapped_1982/medium-cover.jpg","Zapped!","1982","1hr38min","null","https://yts.mx/movies/zapped-1982","March 25, 2019 at 02:40 PM","FREEMAN","39"
"","Action / Biography / Comedy / Drama","7.0","19472","Bharat Nalluri","
            ","https://img.yts.mx/assets/images/movies/the_man_who_invented_christmas_2017/medium-cover.jpg","The Man Who Invented Christmas","2017","1hr44min","null","https://yts.mx/movies/the-man-who-invented-christmas-2017","February 26, 2018 at 03:32 AM","FREEMAN","82"
"","Action / Drama / Fantasy / Mystery / Thriller","6.2","68913","Oliver Parker","
            ","https://img.yts.mx/assets/images/movies/Dorian_Gray_2009/medium-cover.jpg","Dorian Gray","2009","1hr52min","null","https://yts.mx/movies/dorian-gray-2009","September 23, 2012 at 02:47 PM","OTTO","50"
"","Action / Crime / Drama / Mystery / Thriller","6.1","14151","Matt Shakman","
            ","https://img.yts.mx/assets/images/movies/cut_bank_2014/medium-cover.jpg","Cut Bank","2014","1hr33min","null","https://yts.mx/movies/cut-bank-2014","June 08, 2022 at 03:03 AM","OTTO","16"
"","Action / Adventure / Romance","5.4","17230","Sam Firstenberg","
            ","https://img.yts.mx/assets/images/movies/american_ninja_1985/medium-cover.jpg","American Ninja","1985","1hr35min","null","https://yts.mx/movies/american-ninja-1985","June 03, 2022 at 04:02 PM","OTTO","39"
"","Action / Crime / Drama / Mystery / Thriller","6.4","6541","James B. Harris","
            ","https://img.yts.mx/assets/images/movies/cop_1988/medium-cover.jpg","Cop","1988","1hr50min","null","https://yts.mx/movies/cop-1988","May 13, 2020 at 04:45 PM","FREEMAN","15"
"","Action / Adventure / Comedy / Family / Mystery / Sci-Fi","6.5","187102","Rob Letterman","
            ","https://img.yts.mx/assets/images/movies/pokemon_detective_pikachu_2019/medium-cover.jpg","Pokémon: Detective Pikachu","2019","1hr44min","100+","https://yts.mx/movies/pokemon-detective-pikachu-2019","December 18, 2023 at 08:44 AM","FREEMAN","464"
"","Action / Drama / Romance","7.7","45193","François Truffaut","
            ","https://img.yts.mx/assets/images/movies/jules_and_jim_1962/medium-cover.jpg","Jules and Jim","1962 ","1hr45min","null","https://yts.mx/movies/jules-and-jim-1962","May 01, 2019 at 02:54 AM","FREEMAN","27"
"","Action / Crime / Drama / Mystery / Thriller","7.1","18391","Arthur Penn","
            ","https://img.yts.mx/assets/images/movies/night_moves_1975/medium-cover.jpg","Night Moves","1975","1hr40min","null","https://yts.mx/movies/night-moves-1975","August 17, 2017 at 11:52 PM","FREEMAN","31"
"","Adventure / Animation / Comedy / Drama / Family / Fantasy","7.8","18702","Peter Baynton","
            ","https://img.yts.mx/assets/images/movies/the_boy_the_mole_the_fox_and_the_horse_2022/medium-cover.jpg","The Boy, the Mole, the Fox and the Horse","2022","12hr34min","100+","https://yts.mx/movies/the-boy-the-mole-the-fox-and-the-horse-2022","December 31, 2022 at 06:48 AM","FREEMAN","66"
"","Action / Adventure / Crime / Drama / Fantasy / Horror / Sci-Fi / Thriller","5.2","20041","Kimble Rendall","
            ","https://img.yts.mx/assets/images/movies/bait_2012/medium-cover.jpg","Bait","2012","1hr33min","null","https://yts.mx/movies/bait-2012","May 26, 2022 at 11:42 PM","OTTO","39"
"","Action / Adventure / Drama / Thriller","6.8","345643","Allen Hughes","
            ","https://img.yts.mx/assets/images/movies/The_Book_of_Eli_2010/medium-cover.jpg","The Book of Eli","2010","1hr58min","null","https://yts.mx/movies/the-book-of-eli-2010","August 02, 2011 at 10:12 PM","OTTO","241"
"","Action / Comedy / Horror","1.9","2044","Glenn Danzig","
            ","https://img.yts.mx/assets/images/movies/verotika_2019/medium-cover.jpg","Verotika","2019","1hr29min","null","https://yts.mx/movies/verotika-2019","June 27, 2020 at 03:21 AM","FREEMAN","5"
"","Action / Drama / Fantasy / Horror / Sci-Fi / Thriller","5.7","27043","Jon Watts","
            ","https://img.yts.mx/assets/images/movies/clown_2014/medium-cover.jpg","Clown","2014","1hr40min","null","https://yts.mx/movies/clown-2014","March 19, 2015 at 01:33 PM","OTTO","63"
"","Action / Comedy / Drama / Family / Fantasy / Romance","8.6","508791","Frank Capra","
            ","https://img.yts.mx/assets/images/movies/Its_a_Wonderful_Life_1946/medium-cover.jpg","It's a Wonderful Life","1946","2hr10min","null","https://yts.mx/movies/its-a-wonderful-life-1946","May 26, 2022 at 04:55 AM","OTTO","171"
"","Action / Comedy / Drama / Romance","5.6","52480","Justin Zackham","
            ","https://img.yts.mx/assets/images/movies/The_Big_Wedding_2013/medium-cover.jpg","The Big Wedding","2013","1hr29min","null","https://yts.mx/movies/the-big-wedding-2013","August 10, 2013 at 11:02 PM","OTTO","43"
"","Action / Adventure / Drama / Thriller","6.6","31801","Peter Weir","
            ","https://img.yts.mx/assets/images/movies/The_Mosquito_Coast_1986/medium-cover.jpg","The Mosquito Coast","1986","1hr57min","null","https://yts.mx/movies/the-mosquito-coast-1986","September 24, 2014 at 10:53 PM","OTTO","26"
"","Action / Biography / Drama / History / War","7.0","47589","Niki Caro","
            ","https://img.yts.mx/assets/images/movies/the_zookeepers_wife_2017/medium-cover.jpg","The Zookeeper's Wife","2017","2hr7min","null","https://yts.mx/movies/the-zookeepers-wife-2017","June 20, 2017 at 07:25 PM","FREEMAN","112"
"","Biography / Drama / Family / History","7.1","30305","Simon Curtis","
            ","https://img.yts.mx/assets/images/movies/goodbye_christopher_robin_2017/medium-cover.jpg","Goodbye Christopher Robin","2017","1hr47min","null","https://yts.mx/movies/goodbye-christopher-robin-2017","January 13, 2018 at 03:19 AM","FREEMAN","85"
"","Action / Drama / Romance","6.3","13856","Mike Newell","
            ","https://img.yts.mx/assets/images/movies/great_expectations_2012/medium-cover.jpg","Great Expectations","2012","2hr8min","null","https://yts.mx/movies/great-expectations-2012","December 02, 2020 at 12:15 PM","FREEMAN","14"
"","Action / Drama / Horror / Thriller","5.8","12907","Carl Tibbetts","
            ","https://img.yts.mx/assets/images/movies/Retreat_2011/medium-cover.jpg","Retreat","2011","1hr29min","null","https://yts.mx/movies/retreat-2011","June 09, 2022 at 05:00 PM","OTTO","19"
"","Action / Crime / Drama / Thriller","4.0","5475","Cedric Sundstrom","
            ","https://img.yts.mx/assets/images/movies/american_ninja_4_the_annihilation_1990/medium-cover.jpg","American Ninja 4: The Annihilation","1990","1hr39min","null","https://yts.mx/movies/american-ninja-4-the-annihilation-1990","June 26, 2016 at 10:13 AM","FREEMAN","24"
"","Comedy / Music / Mystery / Thriller","6.8","38648","B.J. Novak","
            ","https://img.yts.mx/assets/images/movies/vengeance_2022/medium-cover.jpg","Vengeance","2022","1hr47min","null","https://yts.mx/movies/vengeance-2022","September 10, 2022 at 05:37 PM","FREEMAN","50"
"","Action / Drama","3.7","6008","Cedric Sundstrom","
            ","https://img.yts.mx/assets/images/movies/american_ninja_3_blood_hunt_1989/medium-cover.jpg","American Ninja 3: Blood Hunt","1989","1hr29min","null","https://yts.mx/movies/american-ninja-3-blood-hunt-1989","May 02, 2015 at 04:10 AM","OTTO","24"
